time,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed
2026-01-27 13:31:25.200000+00:00,0.043899999999999995,0.029266666666666667,0.04950000000000001,-0.005750000000000001,0.0039833333333333335,0.00185,28.549850382868712,77.04727236188673,210.7201,0.0
2026-01-27 13:31:25.300000+00:00,0.056679999999999994,0.01205,0.04549,-0.00451,0.004229999999999999,0.00371,28.549850382868716,77.04727236188673,210.7201,0.0
2026-01-27 13:31:25.400000+00:00,0.03822,0.03243,0.04072,-0.00317,0.002429999999999999,-0.0001700000000000001,28.549850382868716,77.04727236188673,210.7201,0.0
2026-01-27 13:31:25.500000+00:00,0.05686,0.014679999999999999,0.042940000000000006,-0.00429,0.0029400000000000003,0.00177,28.549850382868716,77.04727236188673,210.7201,0.0
2026-01-27 13:31:25.600000+00:00,0.03654,0.011210000000000001,0.036180000000000004,-0.00432,0.0031,0.00818,28.549850382868716,77.04727236188673,210.7201,0.0
2026-01-27 13:31:25.700000+00:00,0.04518,0.010870000000000001,0.0501,-0.00312,0.00479,0.00223,28.549850382868716,77.04727236188673,210.7201,0.0
2026-01-27 13:31:25.800000+00:00,0.05585,0.01109,0.04763,-0.00366,0.00707,0.0024999999999999996,28.549850382868716,77.04727236188673,210.7201,0.0
2026-01-27 13:31:25.900000+00:00,0.01974,0.025940000000000008,0.04228,-0.0045899999999999995,0.0028399999999999996,0.00201,28.549850382868716,77.04727236188673,210.7201,0.0
2026-01-27 13:31:26+00:00,0.039029999999999995,0.01776,0.028500000000000004,-0.0035299999999999997,0.0038699999999999997,0.0006500000000000001,28.54985102827526,77.04727083638035,210.85540999999998,0.0
2026-01-27 13:31:26.100000+00:00,0.05845,0.01153,0.04782,-0.00267,0.00292,0.00123,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.200000+00:00,0.04716,0.02113,0.02182,-0.00276,0.006180000000000001,0.0038199999999999996,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.300000+00:00,0.009380000000000001,0.00902,0.04465,-0.0043300000000000005,0.001750000000000001,0.00075,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.400000+00:00,0.0453,-0.005539999999999998,0.04764,-0.0035499999999999998,0.0017000000000000001,0.00205,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.500000+00:00,0.05919,0.01321,0.038290000000000005,-0.00482,0.00354,0.00377,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.600000+00:00,0.01866,0.02973,0.04104,-0.00318,0.0036200000000000004,0.00215,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.700000+00:00,0.03013,-0.00524,0.0249,-0.0041800000000000006,0.00245,0.0027000000000000006,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.800000+00:00,0.06389,-0.023920000000000007,0.05943,-0.00427,0.0049299999999999995,0.0025500000000000024,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:26.900000+00:00,0.03966,0.025120000000000003,0.024919999999999998,-0.0027,0.004889999999999999,0.0025700000000000007,28.549851304878064,77.0472701825919,210.9134,0.0
2026-01-27 13:31:27+00:00,0.00578,0.030940000000000002,0.04975,-0.00509,0.0014599999999999997,-0.00229,28.549851438988515,77.04726904265307,210.99348,0.0
2026-01-27 13:31:27.100000+00:00,0.057600000000000005,-0.01082,0.015760000000000003,-0.00427,0.00202,0.00178,28.549851472516128,77.04726875766836,211.01349999999996,0.0
2026-01-27 13:31:27.200000+00:00,0.060860000000000004,0.01604,0.06312999999999999,-0.00392,0.00206,0.00397,28.549851472516128,77.04726875766836,211.01349999999996,0.0
2026-01-27 13:31:27.300000+00:00,0.02093,0.010570000000000003,0.02964,-0.00225,0.00592,0.0027400000000000002,28.549851472516128,77.04726875766836,211.01349999999996,0.0
2026-01-27 13:31:27.400000+00:00,0.00982,-0.018550000000000004,0.02929,-0.005679999999999999,0.0030299999999999993,0.00232,28.549851472516128,77.04726875766836,211.01349999999996,0.0
2026-01-27 13:31:27.500000+00:00,0.04635555555555556,0.002155555555555555,0.08061111111111112,-0.0024444444444444444,0.005222222222222222,0.005066666666666667,28.549851472516124,77.04726875766836,211.0135,0.0
2026-01-27 13:31:27.600000+00:00,0.05441,0.01482,0.00355,-0.004200000000000001,0.0037400000000000003,0.00304,28.549851472516128,77.04726875766836,211.01349999999996,0.0
2026-01-27 13:31:27.700000+00:00,0.04235454545454546,-0.03942727272727273,0.08922727272727272,-0.007090909090909091,0.013927272727272727,0.0039000000000000003,28.549851472516124,77.04726875766836,211.0135,0.0
2026-01-27 13:31:27.800000+00:00,0.044950000000000004,0.014420000000000002,0.0065800000000000025,-0.0059,0.013059999999999999,0.00269,28.549851472516128,77.04726875766836,211.01349999999996,0.0
2026-01-27 13:31:27.900000+00:00,0.02633,0.0241,0.04883,-0.0029699999999999996,-0.00019999999999999982,-0.00145,28.549851472516128,77.04726875766836,211.01349999999996,0.0
2026-01-27 13:31:28+00:00,0.03247777777777778,0.02892222222222222,0.026522222222222225,-0.006222222222222223,0.002988888888888889,0.0021555555555555555,28.54984736538357,77.0472696051719,210.65074444444446,0.0
2026-01-27 13:31:28.100000+00:00,0.03928181818181818,-0.030899999999999997,0.0525,-0.002818181818181818,0.0016545454545454545,0.002527272727272727,28.549846191917126,77.04726984731577,210.54710000000003,0.0
2026-01-27 13:31:28.200000+00:00,0.0467,-0.01563333333333333,0.028577777777777775,-0.0033333333333333335,0.004855555555555555,0.0027444444444444443,28.549846191917126,77.04726984731577,210.5471,0.0
2026-01-27 13:31:28.300000+00:00,0.025281818181818183,0.027036363636363636,0.05181818181818181,-0.004445454545454545,0.002963636363636364,0.0019545454545454545,28.549846191917126,77.04726984731577,210.54710000000003,0.0
2026-01-27 13:31:28.400000+00:00,0.03931111111111111,-0.03146666666666667,0.02341111111111111,-0.0030888888888888893,0.0021333333333333334,0.0011666666666666668,28.549846191917126,77.04726984731577,210.5471,0.0
2026-01-27 13:31:28.500000+00:00,0.028409090909090908,0.017845454545454546,0.07032727272727274,-0.0039545454545454545,0.00340909090909091,0.0023545454545454546,28.549846191917126,77.04726984731577,210.54710000000003,0.0
2026-01-27 13:31:28.600000+00:00,0.026539999999999998,0.02384,-0.004089999999999999,-0.00445,0.0007800000000000001,0.00259,28.54984619191713,77.04726984731577,210.5471,0.0
2026-01-27 13:31:28.700000+00:00,0.01408,-0.05151,0.07904,-0.0032199999999999998,0.00468,0.0025399999999999997,28.54984619191713,77.04726984731577,210.5471,0.0
2026-01-27 13:31:28.800000+00:00,0.02184,-0.01677,0.04536,-0.00443,0.004059999999999999,0.00184,28.54984619191713,77.04726984731577,210.5471,0.0
2026-01-27 13:31:28.900000+00:00,0.0254,-0.0032333333333333333,0.027533333333333333,-0.005033333333333333,0.0015777777777777778,0.0013777777777777777,28.549846191917126,77.04726984731577,210.5471,0.0
2026-01-27 13:31:29+00:00,0.026863636363636364,0.006072727272727272,0.05135454545454545,-0.0034363636363636363,0.0024636363636363636,0.002218181818181818,28.54984585283104,77.0472698015963,210.53663636363635,0.0
2026-01-27 13:31:29.100000+00:00,0.01712,-0.017959999999999997,0.03105,-0.0057599999999999995,0.00264,0.00131,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.200000+00:00,0.024820000000000002,0.00437,0.0441,-0.0036700000000000005,0.00412,0.00176,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.300000+00:00,0.03205,0.00125,0.03035,-0.0036,0.0018499999999999999,0.0037899999999999995,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.400000+00:00,0.019569999999999997,-0.010499999999999999,0.031069999999999997,-0.00361,0.00385,0.00106,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.500000+00:00,0.016900000000000002,0.00282,0.04219,-0.0033799999999999998,0.0021599999999999996,0.0002600000000000001,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.600000+00:00,0.023969999999999998,0.040959999999999996,0.004129999999999997,-0.0035300000000000006,0.00409,0.0027,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.700000+00:00,0.033800000000000004,-0.005599999999999998,0.031270000000000006,-0.00589,0.00236,0.0016400000000000002,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.800000+00:00,0.01379,-0.028839999999999998,0.05106999999999999,-0.00479,0.00182,0.00496,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:29.900000+00:00,0.01838,-0.0030200000000000014,0.03403,-0.0025,0.00219,0.0009299999999999999,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:30+00:00,0.018460000000000004,-0.01855,0.028470000000000002,-0.00494,0.0047799999999999995,0.00129,28.54984246197021,77.04726934440158,210.43199999999996,0.0
2026-01-27 13:31:30.100000+00:00,0.00591,-0.05079,0.05388,-0.00523,0.00023000000000000017,0.0004700000000000001,28.54984246197021,77.04726934440158,210.43199999999996,0.0
