loss,mae,rmse,val_loss,val_mae,val_rmse,lr
0.032573070377111435,0.22475562989711761,0.2906317114830017,0.11362550407648087,0.36004379391670227,0.4767085015773773,0.0005
0.03106044791638851,0.2217874825000763,0.28645628690719604,0.10557584464550018,0.3508966863155365,0.4595124423503876,0.0005
0.031530432403087616,0.21962063014507294,0.28421270847320557,0.10588829964399338,0.3479227125644684,0.46021729707717896,0.0005
0.03325524926185608,0.22457872331142426,0.2896824777126312,0.10288524627685547,0.34157609939575195,0.4536193311214447,0.0005
0.032690465450286865,0.2203860580921173,0.28448814153671265,0.1051214188337326,0.34625545144081116,0.4585224390029907,0.0005
0.030584637075662613,0.21698598563671112,0.2814824879169464,0.11044351756572723,0.35869088768959045,0.4699862003326416,0.0005
0.028970280662178993,0.21289050579071045,0.2759726047515869,0.1046668216586113,0.3463767468929291,0.4575299322605133,0.0005
0.030586212873458862,0.2167123407125473,0.2805411219596863,0.1129046231508255,0.364646315574646,0.47519388794898987,0.0005
0.0310840867459774,0.214871346950531,0.2771342992782593,0.1230679601430893,0.3888434171676636,0.49612194299697876,0.0005
0.030427586287260056,0.21686182916164398,0.28079819679260254,0.10594991594552994,0.3464793264865875,0.46032577753067017,0.00025
0.02753194235265255,0.20871813595294952,0.2709813714027405,0.10605623573064804,0.3483665883541107,0.46055668592453003,0.00025
0.027664154767990112,0.21031205356121063,0.271635502576828,0.105636827647686,0.34592029452323914,0.4596451222896576,0.00025
0.02743890881538391,0.20876532793045044,0.27011892199516296,0.1086248978972435,0.3552325665950775,0.46610063314437866,0.00025
0.02715105190873146,0.20998333394527435,0.2722044289112091,0.10873929411172867,0.35343044996261597,0.46634599566459656,0.00025
0.02589225582778454,0.20542766153812408,0.2662067711353302,0.10389019548892975,0.34445714950561523,0.45582935214042664,0.000125
0.026134176179766655,0.20458947122097015,0.26664426922798157,0.1045973151922226,0.3434823155403137,0.45737800002098083,0.000125
0.02681955136358738,0.20977666974067688,0.2723536789417267,0.1063317209482193,0.34916961193084717,0.4611544609069824,0.000125
0.02585555799305439,0.2059684544801712,0.2682981789112091,0.10415966063737869,0.34504976868629456,0.4564201235771179,0.000125
0.0252551157027483,0.20247705280780792,0.2650673985481262,0.10691096633672714,0.3521086871623993,0.4624088406562805,0.000125
